temperature_c,humidity,wind_speed_kmh,precipitation,battery_percentage,vehicle_speed_kmh,hvac_usage,terrain_type,battery_age_years,battery_capacity_kwh,epa_range_km,vehicle_weight_kg,range_degradation_pct
-17.1,37,25.9,rain,27,77.4,True,hilly,3.3,71.5,460.8,1633,55.17
-22.6,20,8.3,none,84,92.9,False,flat,1.1,67.0,454.5,2002,53.7
26.9,54,65.2,none,38,78.4,False,flat,6.2,68.7,441.6,2260,11.31
10.5,44,23.7,none,58,65.6,True,mountainous,9.7,48.8,265.4,1579,43.95
13.3,73,78.1,none,32,44.0,True,flat,1.3,66.1,417.8,1907,22.81
24.7,84,56.2,none,73,93.0,False,flat,8.2,85.2,592.3,2036,14.19
19.2,59,13.9,none,98,104.9,False,flat,3.6,93.8,628.9,1610,8.96
28.4,13,38.1,none,82,122.3,False,flat,1.2,77.6,455.3,2156,10.1
-26.1,66,37.4,rain,66,30.3,True,hilly,4.6,89.6,573.0,2239,65.0
22.3,15,39.4,none,61,36.7,False,flat,4.9,70.5,354.6,2139,2.17
29.6,65,42.9,none,54,119.9,False,hilly,0.1,53.0,288.0,1574,13.01
-10.0,72,2.5,none,28,93.1,True,hilly,4.7,83.4,483.8,1507,43.39
14.8,28,54.9,rain,41,125.8,True,hilly,6.5,82.1,478.0,2299,41.55
-8.0,84,39.0,rain,47,73.1,True,flat,7.6,40.4,273.2,1990,48.65
37.1,92,63.3,none,95,71.7,True,flat,1.0,68.8,479.9,2065,15.18
-27.7,83,65.2,none,48,64.4,True,hilly,8.8,96.2,568.5,2407,65.0
10.6,37,18.4,none,63,44.3,True,hilly,1.7,99.1,572.6,2059,21.36
-18.3,63,3.9,none,93,67.9,True,flat,6.6,67.4,354.8,1754,53.95
19.9,92,56.3,none,57,31.5,False,flat,5.5,83.3,455.5,1948,6.09
-17.7,39,78.2,none,33,80.9,True,flat,8.8,41.1,216.8,1985,63.43
-13.5,84,35.7,rain,44,114.7,True,flat,0.4,56.1,319.3,2182,51.9
4.6,11,20.8,none,44,62.1,False,hilly,1.9,83.3,541.0,1852,18.13
34.0,10,12.5,none,74,39.5,True,flat,1.2,79.2,399.4,2340,20.15
-15.2,78,23.0,none,37,127.4,True,flat,3.3,79.6,537.0,2036,62.94
-19.9,79,26.2,rain,76,42.9,True,flat,3.4,81.8,527.2,2046,58.87
23.1,81,33.9,none,90,82.9,False,mountainous,0.9,65.8,377.3,2260,17.25
5.0,94,52.4,none,40,110.9,True,hilly,5.1,96.3,582.5,1582,34.93
33.8,21,21.9,none,22,55.2,True,flat,1.2,62.0,323.3,2388,16.24
-19.7,31,4.1,none,67,114.1,True,flat,0.7,94.1,617.3,1694,64.33
15.2,91,29.9,none,42,85.7,False,hilly,0.3,43.6,286.3,1833,12.6
-13.7,26,68.5,none,58,63.2,True,flat,9.3,91.0,523.5,1592,49.85
-19.0,71,39.9,none,67,116.6,True,hilly,4.0,58.2,321.3,1971,64.85
17.8,58,77.2,none,47,92.2,False,hilly,2.8,79.6,491.0,1838,12.21
11.6,17,40.3,none,93,91.5,True,flat,4.8,43.3,244.4,1716,19.37
22.8,36,22.1,none,46,80.4,False,flat,1.6,44.8,287.1,1677,5.18
-8.3,57,15.5,none,38,57.5,True,flat,4.1,43.4,279.0,1640,44.43
1.4,87,55.6,none,90,60.5,True,mountainous,1.9,69.1,480.7,1564,40.02
-1.6,74,42.9,rain,22,38.8,True,hilly,3.0,65.0,370.7,1715,38.7
38.9,66,48.3,rain,21,54.4,True,mountainous,9.2,59.1,302.4,1504,35.99
-9.5,55,60.4,snow,94,57.8,False,flat,1.5,66.8,451.9,1582,38.32
-9.4,37,58.1,none,29,35.9,True,flat,4.7,58.8,295.2,2467,46.13
-5.2,21,3.5,none,23,41.0,True,hilly,6.6,92.3,544.0,1902,39.87
9.5,47,64.2,none,58,57.0,True,flat,9.2,73.8,406.8,2418,22.24
-12.3,13,42.6,none,14,97.7,True,hilly,9.2,58.6,341.2,1900,58.24
34.1,29,31.3,none,66,48.4,True,hilly,2.5,67.3,359.9,2279,18.51
-11.4,49,43.0,none,51,82.2,True,mountainous,9.4,92.0,584.3,2199,63.28
32.7,48,49.0,none,68,80.8,True,flat,3.3,64.5,395.2,1662,13.69
-22.8,14,12.0,none,36,113.4,True,hilly,8.9,65.6,381.2,1968,65.0
16.0,63,33.4,snow,91,90.9,False,mountainous,0.9,60.3,381.4,1622,31.49
33.5,59,26.8,none,34,121.7,True,hilly,2.0,55.6,287.4,1906,23.69
-18.2,17,28.0,none,67,92.8,True,flat,0.8,68.3,458.7,1783,53.87
37.8,95,7.3,none,95,32.6,False,flat,3.0,84.2,497.5,2117,2.95
1.7,19,12.8,rain,46,68.1,True,mountainous,8.7,62.1,386.8,2245,48.95
36.2,87,12.9,rain,25,99.9,True,flat,1.6,53.6,297.7,2414,19.93
17.4,10,29.9,none,16,77.5,False,mountainous,2.2,79.6,552.8,1548,21.03
-8.9,89,71.6,none,97,71.9,True,flat,2.2,88.5,522.5,2243,46.42
-16.8,12,16.5,rain,79,97.2,False,hilly,2.7,41.3,221.9,1627,51.85
-8.7,78,33.3,none,93,58.6,True,flat,0.2,77.9,414.5,2368,31.14
-23.5,43,24.9,snow,73,120.9,True,mountainous,4.2,94.1,522.5,2150,65.0
-19.9,76,63.0,none,41,71.3,False,flat,9.8,45.3,296.5,2402,56.9
-22.7,46,4.0,none,21,93.1,True,hilly,4.5,94.0,527.6,1630,65.0
-0.4,16,15.7,rain,94,128.2,True,flat,8.1,47.1,243.1,1984,42.8
25.7,79,16.9,none,54,108.5,False,flat,5.7,99.8,588.3,1993,10.25
-20.1,16,79.4,none,46,83.2,True,hilly,0.1,70.7,383.8,2241,65.0
-20.9,93,45.7,none,62,115.9,True,flat,5.9,83.8,573.3,2470,65.0
15.0,15,11.1,rain,20,86.0,False,hilly,9.5,43.8,251.5,1513,25.53
-16.2,53,21.8,none,38,74.2,True,flat,5.5,46.1,259.8,2150,51.11
-23.2,75,13.4,none,67,117.3,True,flat,5.3,97.8,576.7,1541,65.0
-18.3,45,10.0,none,19,32.7,True,flat,6.7,99.3,502.3,1922,61.22
34.7,30,63.8,rain,22,70.7,True,flat,8.7,56.6,343.3,2349,20.71
27.5,78,39.7,none,56,64.3,False,flat,5.6,60.5,422.0,2062,6.42
-5.2,81,50.5,none,66,101.4,False,flat,4.1,40.6,230.9,2350,28.46
15.9,93,26.5,none,27,31.3,False,flat,0.4,97.4,668.9,2142,2.0
7.6,44,44.3,rain,13,96.1,True,flat,1.1,95.1,498.5,2406,31.81
17.4,56,20.6,rain,96,64.6,False,hilly,6.5,47.0,290.2,2292,15.5
17.8,43,24.6,none,12,39.8,False,hilly,6.2,61.9,330.5,2224,9.9
14.0,33,52.2,rain,10,128.0,True,flat,2.4,98.0,662.3,2244,33.16
-11.4,78,12.0,none,39,51.2,True,hilly,7.2,47.5,306.7,2066,53.32
-27.3,41,49.4,none,30,64.9,True,flat,2.8,92.4,623.9,2349,65.0
1.9,49,68.2,rain,62,50.7,True,flat,3.0,52.1,332.7,1966,27.17
32.4,46,9.6,none,90,96.2,True,hilly,0.6,44.1,279.8,1566,13.22
9.9,74,71.8,none,53,108.3,True,flat,5.5,48.5,294.0,2249,32.02
28.3,93,6.4,snow,80,116.1,False,flat,2.9,82.6,503.1,2238,21.93
39.4,70,27.9,none,92,61.1,True,flat,8.2,48.2,316.7,1635,23.1
-18.5,52,48.8,none,27,82.5,True,hilly,8.0,40.2,247.2,1750,65.0
18.4,80,44.8,rain,54,96.3,False,flat,1.3,86.5,507.6,1745,9.18
17.2,68,7.7,none,68,93.0,False,flat,1.6,79.3,508.9,2092,2.01
38.6,15,63.9,none,40,101.6,True,flat,3.2,92.7,642.1,2058,24.3
39.0,19,77.9,none,77,107.0,True,flat,5.8,74.7,509.1,1619,19.27
18.1,13,14.5,none,73,39.7,True,hilly,3.4,42.7,241.5,1939,17.91
-12.9,51,71.6,none,48,46.8,True,hilly,3.5,41.3,238.4,1525,55.06
25.9,84,44.5,none,18,103.4,False,flat,1.4,87.1,602.4,1657,6.59
-22.5,38,74.9,none,11,77.7,True,flat,3.4,93.4,510.5,1569,65.0
24.6,45,14.1,rain,43,72.7,False,flat,4.7,88.0,462.6,1994,12.3
33.7,92,63.4,none,17,75.5,False,mountainous,9.8,62.4,371.7,1562,28.29
-3.2,85,4.8,none,80,67.2,True,flat,8.4,79.7,469.7,2451,31.52
14.1,70,70.7,rain,40,89.1,True,hilly,7.9,44.7,272.3,2126,36.85
0.1,34,53.9,rain,70,62.3,True,flat,5.6,83.1,420.8,2272,43.29
0.6,21,29.6,none,41,93.7,True,flat,3.6,55.0,297.6,1912,35.84
-8.3,11,15.2,none,82,50.3,False,mountainous,8.6,96.1,634.5,2449,47.44
23.3,20,65.3,none,90,105.8,False,flat,3.5,60.3,344.7,2275,14.87
35.5,36,48.3,none,85,108.2,True,hilly,5.9,60.4,412.4,1813,23.5
35.9,60,28.8,none,54,87.9,True,mountainous,2.6,57.2,350.9,1621,24.63
-17.8,16,35.5,none,18,66.9,True,flat,7.8,78.0,393.4,1960,56.12
31.2,22,66.1,none,43,31.4,True,flat,5.1,45.8,318.7,2050,22.93
21.6,26,27.1,snow,48,42.2,False,flat,9.0,43.2,243.4,2032,15.43
-12.3,67,7.2,rain,96,38.0,True,hilly,5.7,81.8,469.2,2440,47.79
-25.3,65,72.9,none,61,31.0,True,mountainous,1.6,96.7,659.9,2194,65.0
-11.2,60,31.0,none,68,102.2,True,hilly,9.9,84.6,571.7,1965,53.78
33.9,33,27.9,rain,80,125.6,True,flat,5.0,55.0,350.3,2212,21.45
14.3,43,16.4,rain,61,31.1,True,flat,2.5,61.7,309.9,1848,14.54
20.5,19,71.8,snow,64,41.3,False,hilly,3.3,52.2,261.4,2299,17.41
-12.0,30,17.4,none,32,116.1,True,hilly,1.2,81.0,434.1,2382,52.19
20.4,91,50.9,none,15,98.9,True,flat,0.7,54.2,353.9,2447,16.85
-28.0,98,70.5,snow,75,70.5,True,hilly,4.5,74.3,495.4,1534,65.0
-3.7,68,2.8,none,86,129.3,True,mountainous,9.5,90.4,492.5,1789,52.82
13.9,93,66.3,rain,47,87.4,True,hilly,1.2,71.0,366.1,1665,29.88
-19.8,68,32.8,none,59,97.0,False,flat,9.0,75.6,442.6,2167,56.16
27.6,13,52.6,rain,38,95.3,False,flat,8.0,98.1,672.7,1755,17.54
-13.5,100,29.8,none,51,52.3,True,flat,8.1,59.2,357.8,1962,45.64
15.7,19,55.6,none,29,78.8,False,hilly,7.1,87.8,568.0,2285,15.57
-1.6,71,20.3,none,78,51.6,True,flat,5.9,81.2,521.1,2351,28.65
11.7,33,1.8,snow,54,80.9,True,flat,1.2,46.8,313.9,2105,26.78
-22.5,45,75.8,none,59,33.1,True,hilly,5.8,99.4,692.6,1951,65.0
-28.8,68,1.3,none,13,68.2,True,hilly,3.5,81.4,566.4,1564,65.0
33.7,49,65.9,none,66,67.2,True,flat,1.1,40.8,248.3,2237,14.45
-11.1,33,13.5,rain,28,59.2,True,flat,8.0,83.3,472.3,2211,46.73
27.4,40,31.4,none,45,37.9,False,hilly,5.5,48.0,315.9,1736,11.63
40.0,41,65.8,none,47,107.1,False,hilly,7.4,57.6,368.9,2229,20.53
-15.2,96,16.5,none,50,72.0,True,hilly,4.8,60.9,400.0,1731,51.32
-11.4,82,69.3,none,30,111.4,True,flat,5.5,58.6,328.1,2175,47.45
16.4,51,39.8,none,87,113.6,False,flat,7.1,84.7,522.1,1647,13.17
37.6,28,29.3,none,49,51.4,True,mountainous,2.5,85.2,457.5,2412,30.25
34.1,83,53.0,rain,65,72.1,True,hilly,8.5,71.7,390.0,1898,27.15
5.2,24,27.3,none,65,102.1,True,flat,4.2,74.0,424.8,2103,28.97
25.7,29,27.8,none,65,79.9,False,mountainous,7.1,58.8,377.7,1707,24.95
-20.5,43,58.7,rain,60,115.5,True,mountainous,3.3,41.4,232.2,2352,65.0
38.4,89,24.8,snow,84,87.2,True,flat,7.0,61.1,345.7,2468,26.17
37.5,22,16.1,rain,83,93.0,True,hilly,0.4,40.6,267.7,1805,23.32
-18.5,21,64.6,none,48,108.7,True,flat,9.3,91.9,627.3,1704,64.67
-9.0,54,64.4,none,67,42.2,True,flat,7.9,78.4,524.0,2037,45.47
-23.0,35,39.8,none,19,88.4,True,flat,6.6,98.8,530.3,2458,65.0
-11.0,61,42.1,none,18,38.5,True,flat,3.2,51.0,301.5,2263,38.35
27.1,51,55.7,none,53,56.1,True,flat,8.4,79.5,509.1,2484,18.51
-3.5,49,40.7,rain,91,51.3,True,hilly,7.7,51.3,329.4,2375,49.34
-23.8,20,33.4,none,68,86.7,True,mountainous,4.5,78.3,453.9,2186,65.0
-6.0,23,79.6,none,70,114.4,True,flat,2.0,69.5,406.0,1685,43.82
38.7,84,11.8,none,24,43.3,True,flat,1.8,79.9,491.6,2381,7.17
14.1,90,47.4,none,51,106.8,True,flat,4.9,83.5,530.8,2106,24.94
-0.9,31,70.9,none,46,44.3,True,flat,7.8,71.4,367.3,1952,29.57
-18.3,20,55.0,none,80,49.0,True,hilly,7.1,69.6,437.9,2001,65.0
39.0,15,70.5,none,22,121.7,True,flat,4.9,44.2,266.2,2464,21.35
27.5,65,26.9,none,59,31.0,False,flat,2.0,61.8,313.8,1511,5.55
-10.3,74,21.8,rain,92,49.7,True,mountainous,2.4,58.1,297.5,2250,58.66
-25.1,44,68.1,none,90,51.6,True,hilly,0.6,77.5,418.6,2262,65.0
-26.0,71,31.5,rain,87,58.2,True,flat,1.8,56.6,323.0,1595,65.0
-21.6,74,56.8,none,44,66.3,True,flat,0.1,53.9,351.8,2466,61.31
10.7,94,11.8,rain,95,40.3,True,mountainous,6.7,90.9,511.8,1996,35.38
35.0,16,60.5,none,82,76.8,True,hilly,5.9,89.7,585.5,2215,21.42
4.8,27,43.9,rain,87,69.9,True,hilly,9.9,59.7,358.0,1926,36.7
29.0,16,21.5,none,94,92.5,True,flat,7.6,45.1,244.6,1817,21.77
1.2,88,39.6,none,94,116.8,True,hilly,2.5,69.9,457.8,2070,34.45
19.6,81,55.8,none,32,59.8,False,hilly,7.1,67.1,432.3,2392,15.01
21.2,62,1.0,none,21,84.6,False,hilly,0.1,92.2,467.6,2140,9.59
-17.8,18,51.0,none,72,67.1,True,flat,9.9,72.8,471.1,2153,62.26
-4.7,35,43.3,snow,61,34.0,True,hilly,6.1,96.6,612.0,1817,56.77
14.6,37,17.6,none,39,112.1,True,flat,1.2,69.0,396.8,1734,11.98
-25.1,60,60.2,none,72,93.4,True,flat,5.0,80.0,500.9,2128,65.0
-4.7,33,24.3,none,16,30.2,True,flat,9.4,68.8,364.8,1646,35.15
7.4,17,22.1,none,14,55.0,True,flat,8.5,59.3,366.0,1946,29.92
39.7,76,37.7,none,42,60.9,True,flat,3.0,41.6,222.6,1750,15.42
3.2,37,54.1,none,27,111.2,False,hilly,4.0,87.6,457.8,2206,30.76
27.1,51,74.3,rain,75,106.1,False,hilly,8.5,94.2,508.8,2035,19.6
0.2,21,11.3,none,95,69.6,True,flat,9.0,84.0,440.5,1600,35.45
25.7,82,31.7,snow,70,45.7,False,hilly,9.1,56.3,295.7,2060,23.56
11.7,61,5.4,none,69,68.6,True,flat,9.5,89.0,602.3,2102,21.0
32.1,91,60.7,snow,11,111.0,True,mountainous,5.0,76.8,521.9,1791,45.56
-1.2,55,35.8,none,56,75.2,True,flat,8.6,81.0,523.8,1831,39.65
12.3,95,56.6,rain,84,41.6,True,flat,3.5,44.0,288.7,2375,23.78
14.1,90,25.8,none,69,33.9,True,hilly,8.4,74.9,428.5,1612,28.73
-0.8,62,67.5,none,31,63.3,True,flat,3.5,73.7,448.5,2468,26.24
-19.9,94,42.8,none,86,44.8,True,flat,6.1,79.7,528.4,1714,60.44
-23.5,39,75.5,none,97,104.5,True,flat,4.7,86.3,515.9,1742,65.0
-28.8,43,6.3,none,35,57.9,True,hilly,8.9,64.3,416.1,1891,65.0
31.1,14,41.1,none,29,117.7,True,flat,0.7,49.3,288.2,2448,21.18
-13.4,63,61.3,none,40,91.7,True,flat,9.5,95.4,543.2,2396,54.15
-15.2,75,48.0,rain,16,69.4,True,flat,4.6,86.6,579.6,2247,58.31
21.5,80,1.9,snow,89,91.0,False,flat,4.8,72.4,410.3,2295,16.16
-7.6,23,77.8,none,94,59.5,False,flat,8.3,61.3,364.6,2022,32.54
5.4,50,23.9,none,67,44.1,False,mountainous,6.7,99.0,516.6,2405,29.86
-18.6,26,19.9,none,79,126.4,True,flat,9.5,45.6,274.5,1627,65.0
37.2,70,38.9,rain,70,86.3,True,flat,5.5,96.1,596.8,2042,19.47
29.6,24,43.4,snow,44,30.7,False,flat,5.6,64.2,371.4,2322,17.79
30.5,91,61.3,snow,67,61.0,True,hilly,9.7,45.8,288.3,2070,34.13
-1.5,31,31.5,snow,85,46.0,True,flat,9.3,62.8,369.1,2315,42.01
23.4,36,35.2,rain,83,55.8,False,hilly,2.1,85.0,497.3,1667,14.66
-19.9,87,42.8,snow,17,35.6,True,flat,3.1,65.5,382.8,1539,61.43
-29.4,51,31.6,none,52,54.5,False,hilly,6.3,69.6,467.5,2059,65.0
-28.6,12,73.2,snow,46,98.3,True,flat,9.4,89.4,577.2,2197,65.0
11.1,55,68.1,rain,78,112.1,True,flat,5.6,76.9,454.9,2056,32.62
1.9,18,36.4,none,55,64.7,True,hilly,7.3,80.1,502.7,1864,34.16
6.3,99,0.0,none,41,82.2,False,hilly,0.9,49.2,327.3,2223,17.42
-29.5,63,72.1,none,74,34.2,True,hilly,5.2,55.1,326.0,2430,65.0
-0.4,33,9.9,rain,53,39.1,True,flat,1.5,64.7,432.6,2070,32.77
20.3,61,19.6,none,33,85.2,False,flat,2.6,46.6,249.5,1670,5.72
1.0,17,12.2,none,90,114.1,True,hilly,1.7,56.7,351.0,2021,38.11
21.3,82,14.4,rain,20,38.8,True,flat,1.7,90.0,514.9,2251,14.24
-13.7,93,64.2,none,12,71.9,True,flat,9.9,41.3,214.8,1698,50.89
26.9,89,46.4,rain,23,127.0,False,hilly,3.0,43.1,292.1,1943,22.4
11.2,41,76.5,rain,25,103.9,True,flat,5.7,81.2,485.7,2168,31.87
-15.2,39,18.5,snow,58,49.8,True,flat,0.2,63.2,384.1,1579,58.55
-13.4,13,38.9,none,66,58.5,True,hilly,8.1,86.4,521.3,1704,57.02
14.0,69,78.2,snow,50,124.8,True,mountainous,6.8,95.9,583.7,2222,52.36
28.1,58,66.1,none,28,52.1,False,flat,2.3,56.0,345.6,1813,6.6
-0.9,51,58.3,none,22,74.1,True,flat,0.4,42.2,284.7,1593,32.9
-11.9,92,15.1,none,54,65.6,True,flat,2.7,67.4,464.4,2245,39.76
30.7,25,61.6,none,61,79.0,True,flat,6.3,97.9,610.5,1709,21.32
16.8,11,27.8,snow,37,53.7,False,hilly,0.2,72.7,418.3,1603,16.34
1.4,17,42.4,none,30,96.8,True,flat,0.8,62.6,377.8,2124,31.83
4.2,30,48.7,snow,17,53.5,True,flat,4.1,73.1,468.4,2410,31.42
-15.7,13,48.7,none,12,90.2,True,flat,1.8,49.9,302.4,1977,53.7
13.9,55,58.1,none,20,65.8,True,flat,6.3,85.1,469.7,1724,22.46
-4.9,38,52.9,none,77,55.1,True,flat,1.7,80.8,502.3,2082,36.07
39.7,26,5.5,none,41,99.5,True,flat,9.9,83.4,565.6,2135,31.13
3.6,78,36.6,snow,12,126.5,True,hilly,4.4,58.1,303.1,2438,44.24
4.0,28,53.1,rain,56,116.9,True,flat,1.5,88.8,456.6,2468,40.24
9.6,72,23.7,none,58,38.7,True,flat,0.7,93.6,650.4,1843,22.27
34.2,41,25.0,rain,49,75.4,True,flat,4.2,97.3,643.0,2236,23.73
26.1,56,10.0,none,20,99.5,False,mountainous,8.1,78.3,456.2,2361,28.4
1.6,94,33.5,none,78,86.3,True,flat,4.4,60.9,308.0,2137,24.08
20.3,13,78.9,none,72,102.6,False,flat,1.4,63.3,434.4,2351,7.95
11.0,55,22.8,none,46,127.5,False,flat,4.9,73.9,487.1,2022,16.47
4.5,87,42.5,snow,44,64.2,False,mountainous,3.4,74.5,463.2,2099,38.89
-16.5,63,59.5,none,24,107.1,True,flat,5.0,87.5,576.4,1601,51.41
2.5,35,1.1,none,78,39.4,True,flat,3.9,45.1,282.2,1882,25.29
-12.8,46,72.0,none,64,117.0,True,flat,6.5,74.0,469.7,1514,52.64
34.0,71,30.9,none,18,107.8,True,flat,8.0,60.9,414.8,2246,20.75
-6.5,90,69.5,none,44,82.1,True,flat,8.9,90.0,523.4,1901,49.0
36.7,14,3.1,none,91,112.1,True,hilly,7.4,61.1,370.2,2399,21.67
7.3,16,11.7,rain,51,96.7,True,hilly,3.6,68.1,446.7,1604,32.95
14.2,39,25.8,none,39,85.2,True,hilly,4.5,53.7,297.4,1522,28.28
8.0,31,27.6,none,68,124.6,True,hilly,6.4,57.7,358.2,1875,41.07
-20.9,34,67.8,none,28,43.0,True,flat,2.2,73.3,418.0,2474,56.34
-3.7,30,0.9,none,57,129.3,True,flat,7.0,65.6,334.4,2470,43.39
-23.1,28,51.3,rain,70,45.4,True,hilly,6.5,52.1,276.6,2180,65.0
13.6,22,10.5,none,87,78.0,True,flat,6.6,68.4,357.7,1754,16.17
1.3,94,65.9,none,72,53.1,True,mountainous,3.3,49.9,304.4,1980,44.14
24.5,23,62.3,none,45,57.2,False,mountainous,6.0,92.9,486.8,2476,24.0
-14.6,28,40.0,snow,79,93.2,True,flat,2.0,95.5,580.9,2299,55.84
-18.5,32,17.0,rain,91,33.5,True,hilly,1.9,53.6,346.6,2168,57.73
-1.6,94,50.8,none,53,124.1,True,flat,7.7,43.1,270.2,2429,47.46
34.9,78,12.5,none,10,58.0,True,flat,3.8,95.6,621.4,2195,15.51
19.7,81,15.2,none,89,57.3,False,hilly,5.4,58.7,351.3,1795,10.05
-0.7,19,50.1,rain,25,116.4,True,flat,2.9,51.3,332.1,2063,36.62
6.2,85,79.3,none,21,106.5,True,flat,2.4,95.2,626.4,1767,31.66
-24.1,47,71.3,none,38,97.2,True,flat,7.8,93.0,511.4,2067,65.0
38.9,34,47.4,none,44,44.6,True,flat,7.9,43.2,289.9,2462,18.14
16.6,62,43.1,none,82,107.0,False,flat,8.4,52.5,360.5,2006,13.45
-10.0,84,79.9,none,45,66.1,True,hilly,8.5,88.8,573.6,2006,48.85
11.0,80,43.8,none,14,129.4,True,hilly,4.1,56.0,389.0,1783,34.32
-22.3,90,33.6,none,67,97.1,True,hilly,8.1,80.1,410.9,1726,65.0
37.6,94,72.8,none,70,113.6,True,flat,3.5,42.4,224.8,1610,19.48
-17.8,31,18.7,none,83,103.4,True,flat,0.5,90.5,615.9,2161,58.45
15.4,48,7.8,none,46,89.4,False,flat,6.9,65.3,330.7,2066,11.84
-12.8,11,50.7,none,18,101.6,True,mountainous,2.0,68.2,421.2,2015,65.0
20.2,89,7.7,snow,60,89.7,True,flat,4.5,88.5,490.0,2436,18.97
24.4,24,29.9,none,21,35.1,False,flat,1.6,67.3,397.5,2142,7.31
17.1,88,33.9,none,12,64.6,True,flat,3.9,46.2,267.0,1860,12.46
13.0,40,43.8,rain,80,61.6,True,flat,8.8,70.3,377.8,1757,19.73
32.5,43,79.3,none,46,101.4,True,hilly,6.1,67.4,416.0,1976,23.98
-24.5,14,17.7,none,57,87.6,True,flat,1.5,67.0,362.2,1823,65.0
-6.8,39,30.1,none,70,91.0,True,hilly,7.3,51.6,299.8,1839,49.77
-12.6,90,10.6,none,46,114.7,False,mountainous,8.5,49.8,326.0,2191,54.27
39.2,12,48.6,none,15,82.5,True,hilly,1.7,86.7,549.4,1790,18.56
-2.7,47,58.2,none,33,51.8,False,flat,7.4,77.2,486.0,1515,23.55
21.3,13,38.6,rain,27,31.2,False,flat,5.5,40.4,242.3,1851,10.97
17.9,43,19.7,rain,98,45.9,False,hilly,6.0,90.1,484.6,2432,15.9
-15.2,26,49.7,none,77,33.1,True,mountainous,9.4,47.3,278.5,2158,65.0
-13.3,33,43.1,rain,51,53.7,True,hilly,0.4,84.3,500.5,2016,54.72
-10.3,89,13.7,none,16,93.5,True,flat,6.4,45.8,247.4,1941,42.99
-1.2,49,32.5,none,20,45.1,True,flat,0.8,98.3,609.7,2346,32.12
-13.6,35,34.8,none,83,38.2,True,flat,7.9,94.0,566.7,1624,56.16
-28.6,63,78.6,none,95,127.1,True,flat,9.0,51.0,288.3,1808,65.0
31.6,23,67.9,none,13,129.7,True,flat,0.9,40.5,219.3,2067,17.39
37.6,33,58.7,none,92,93.7,True,hilly,0.3,43.6,230.3,2166,26.26
-6.1,59,71.1,none,44,40.9,True,flat,9.6,88.5,598.5,1819,38.43
-6.3,31,58.8,rain,29,112.2,True,flat,9.3,44.6,306.8,2305,44.16
-29.5,71,72.3,none,19,83.9,True,flat,9.2,86.7,575.4,1820,65.0
17.6,54,4.4,none,79,48.2,False,flat,9.4,89.2,551.9,1532,13.05
27.8,79,36.5,none,52,87.6,False,flat,5.0,58.4,404.4,2009,7.93
-19.7,95,59.8,none,85,33.9,True,hilly,9.8,84.1,499.1,2495,65.0
-18.8,20,46.7,rain,30,127.2,True,hilly,8.9,89.2,454.1,1831,65.0
25.3,40,14.0,snow,71,112.6,False,flat,1.0,86.8,499.1,1816,16.11
13.1,39,27.2,rain,21,56.1,True,hilly,8.1,51.5,275.9,1987,27.55
-26.9,24,25.4,rain,18,71.9,True,flat,7.1,67.0,427.4,1679,65.0
13.6,83,20.9,none,22,69.5,False,hilly,1.3,44.1,246.6,2102,8.26
-8.4,78,27.5,none,83,116.1,False,flat,7.4,71.5,424.7,1921,38.07
-4.2,54,41.2,none,69,65.5,True,flat,4.8,66.5,457.0,1903,38.92
23.9,58,68.4,snow,25,34.8,False,flat,8.5,94.2,657.7,2202,22.24
26.8,15,59.4,none,45,51.5,False,flat,8.2,41.1,249.4,1686,9.67
-2.0,60,66.8,none,79,51.6,False,flat,9.4,71.8,398.6,2499,26.72
36.3,81,70.7,none,36,124.9,True,hilly,0.8,83.9,493.5,2047,29.08
-1.5,62,33.3,none,93,122.4,True,flat,7.1,67.8,457.9,1678,42.09
24.0,34,27.7,none,92,60.1,False,flat,3.8,54.3,297.3,1583,5.86
3.9,70,4.6,rain,60,30.3,True,hilly,7.8,76.6,392.5,2254,35.77
32.8,43,74.4,none,67,81.7,True,hilly,6.0,99.2,658.5,1731,27.39
33.5,59,5.3,rain,69,109.7,True,flat,5.0,42.5,257.3,2240,22.02
-23.9,54,59.3,snow,33,56.9,True,flat,0.0,51.8,351.7,2220,65.0
35.6,44,30.2,rain,43,73.9,True,mountainous,6.1,69.4,442.4,2497,37.44
27.8,75,75.9,snow,22,47.3,False,hilly,4.2,75.9,384.7,1589,19.19
25.4,90,33.6,none,93,62.7,False,hilly,3.3,77.4,509.2,2050,10.07
-15.9,10,65.3,snow,75,105.9,True,flat,9.9,43.6,234.7,2197,65.0
26.4,94,22.6,none,14,72.8,False,flat,7.0,47.4,248.9,1693,10.0
29.5,56,23.9,rain,59,74.7,False,flat,5.4,96.7,592.1,2278,10.22
-9.8,73,47.6,none,41,109.0,True,flat,8.7,44.5,261.8,2018,45.93
36.7,87,79.8,none,83,106.3,True,hilly,2.3,65.1,365.0,1873,23.1
-26.5,52,41.4,none,41,48.7,True,hilly,6.2,74.6,461.0,1863,65.0
-19.5,85,74.9,none,68,71.5,False,hilly,8.6,58.8,381.7,1866,61.69
7.6,26,62.9,snow,25,114.9,True,flat,1.2,55.3,331.3,2275,33.99
10.3,24,63.7,rain,60,75.7,True,flat,2.4,57.4,377.6,2461,24.61
15.2,69,34.9,none,36,96.2,False,hilly,0.8,57.0,332.5,2156,15.27
